dc_bus_ripple_voltage_V,capacitor_esr_mOhm,junction_temp_C,mosfet_on_resistance_mOhm,conversion_efficiency_pct,heatsink_temp_C,command_fan_rpm,actual_fan_rpm,thd_pct,mains_surges_count,health_state
8.21,13.42,55.73,5.93,95.36,49.54,2000,1783,3.48,3,1
23.66,38.16,88.48,9.89,86.83,86.57,4000,1719,9.29,7,3
11.6,20.28,72.32,7.61,93.33,67.81,3500,2703,4.72,4,2
4.51,10.92,45.95,5.18,98.33,41.39,2500,2527,1.47,1,0
19.17,39.64,99.83,9.84,86.58,91.76,4000,2440,10.84,7,3
6.82,12.4,56.28,5.57,96.7,50.4,2000,1821,3.49,0,1
5.32,10.3,45.31,4.95,98.75,41.0,1500,1504,1.3,0,0
13.1,21.94,79.22,7.21,93.38,68.13,3500,2860,5.55,3,2
13.02,22.01,76.86,7.45,90.61,73.75,3500,2883,5.68,5,2
4.81,9.3,43.46,5.08,98.22,39.55,2000,2004,1.59,1,0
22.82,35.62,94.43,10.65,83.23,94.44,4000,2489,8.24,5,3
18.91,33.41,87.18,9.76,83.47,88.01,4000,1910,10.08,5,3
13.79,24.94,70.19,7.25,92.4,71.75,3500,2813,5.89,6,2
11.83,24.08,72.61,7.55,92.17,68.41,3500,2706,6.21,2,2
10.08,23.96,74.51,7.51,92.93,72.92,3500,2709,5.6,5,2
4.78,10.79,45.01,4.91,98.55,38.49,2500,2503,1.31,1,0
19.3,31.71,89.92,10.75,84.26,85.58,4000,2360,8.34,10,3
6.77,13.23,52.05,5.54,95.33,54.55,3000,2811,3.45,0,1
21.84,39.0,97.37,10.64,84.24,93.93,4000,1819,8.12,8,3
16.64,35.14,90.01,10.54,82.13,94.11,4000,1836,7.62,9,3
10.3,23.09,73.89,7.5,92.27,72.43,3500,2798,4.63,5,2
21.65,37.78,93.3,9.33,83.46,91.16,4000,1724,7.1,5,3
7.58,15.78,57.9,6.01,96.17,53.6,2500,2285,2.79,2,1
5.38,9.95,45.87,5.04,98.67,39.13,2500,2481,1.56,1,0
16.18,30.77,87.83,9.78,85.77,88.33,4000,2465,8.25,10,3
17.89,32.83,94.24,9.89,87.47,94.96,4000,1744,9.84,9,3
6.53,15.35,54.33,5.7,96.3,54.21,2000,1713,3.38,0,1
12.32,21.66,70.9,7.15,91.73,69.98,3500,2838,6.02,5,2
13.72,24.83,74.61,7.61,90.95,67.79,3500,2862,5.57,5,2
23.31,37.58,99.17,10.08,83.76,93.94,4000,1857,9.19,6,3
13.82,24.76,79.15,7.17,92.97,67.14,3500,2647,5.77,6,2
5.34,10.67,46.41,4.97,98.61,41.23,2000,1976,1.34,1,0
4.69,9.61,43.51,5.14,98.72,41.66,1500,1462,1.54,1,0
7.97,15.05,53.77,5.94,95.87,52.1,3000,2799,2.56,3,1
10.23,24.04,77.57,7.7,91.6,67.52,3500,2776,5.88,6,2
17.3,37.63,94.23,10.75,82.46,89.78,4000,1546,10.78,10,3
7.66,12.04,54.55,5.82,95.64,52.53,3000,2828,3.07,0,1
6.59,13.11,54.71,5.75,95.28,49.84,2000,1758,3.22,0,1
13.5,20.27,73.42,7.9,91.11,70.05,3500,2702,5.56,2,2
4.71,10.22,46.39,5.17,98.45,39.26,2500,2514,1.65,1,0
12.62,21.67,75.31,7.41,93.32,68.63,3500,2542,5.44,4,2
6.89,15.59,52.71,5.67,96.75,49.29,2500,2329,2.64,3,1
10.27,19.18,70.92,7.2,91.56,66.76,3500,2559,5.93,3,2
4.82,9.4,45.41,5.02,98.36,38.38,2500,2451,1.31,0,0
8.15,12.46,53.83,5.55,96.67,51.46,2000,1836,3.44,1,1
7.8,14.92,57.92,5.68,96.2,49.89,2500,2204,2.73,0,1
12.28,21.76,77.14,7.78,92.15,71.93,3500,2659,6.42,6,2
20.92,31.5,101.03,9.12,84.58,93.85,4000,1702,7.06,9,3
10.81,24.75,72.51,7.66,92.27,73.87,3500,2847,5.15,4,2
23.21,30.25,95.39,10.14,83.2,94.73,4000,1846,7.17,10,3
13.3,20.75,71.62,7.17,90.76,70.06,3500,2681,6.38,6,2
13.09,19.76,70.17,7.07,92.9,70.56,3500,2821,5.76,2,2
17.04,30.58,93.4,9.69,86.83,91.1,4000,1793,8.82,8,3
8.09,15.15,52.64,5.77,96.59,53.24,3000,2882,2.86,1,1
17.53,31.32,94.63,9.48,85.86,94.24,4000,2181,8.93,6,3
4.74,10.0,45.26,5.0,98.58,41.85,1500,1469,1.55,1,0
22.31,38.3,90.09,9.6,84.35,88.28,4000,1699,8.93,7,3
16.09,30.46,93.06,9.41,84.07,85.34,4000,1505,9.95,7,3
18.29,36.4,97.5,10.77,82.77,94.13,4000,1564,9.95,10,3
4.95,10.18,43.36,5.18,98.79,38.63,1500,1450,1.65,1,0
5.15,9.32,45.04,5.1,98.31,38.27,2000,2024,1.39,1,0
6.93,14.69,55.04,5.98,95.45,49.02,3000,2788,3.19,0,1
6.89,12.32,53.29,5.81,95.42,52.86,2000,1713,2.86,2,1
4.59,10.89,45.96,4.97,98.28,41.07,2000,2028,1.35,1,0
6.94,13.35,52.54,5.62,95.88,51.37,2000,1706,3.35,2,1
23.23,35.68,91.73,10.3,83.66,90.84,4000,2427,9.72,5,3
18.6,33.87,90.61,10.52,85.85,94.8,4000,1518,7.48,8,3
13.21,23.96,71.67,7.55,91.68,68.2,3500,2530,4.6,2,2
19.42,33.19,99.98,10.74,87.39,92.31,4000,2343,8.38,5,3
4.69,9.03,44.54,5.15,98.58,41.62,2500,2472,1.5,1,0
12.32,19.81,72.71,7.64,93.38,72.74,3500,2752,5.3,5,2
7.52,13.89,54.37,6.04,95.5,51.84,3000,2884,3.14,3,1
20.85,39.78,88.99,9.18,84.07,91.03,4000,1892,8.83,7,3
23.67,32.52,101.82,9.98,86.5,94.55,4000,2160,10.62,9,3
11.67,19.38,78.36,7.86,92.67,68.05,3500,2728,5.78,3,2
10.26,24.14,79.26,7.26,93.45,71.01,3500,2866,6.17,2,2
13.13,19.8,72.36,7.92,90.83,70.88,3500,2656,5.91,3,2
7.2,12.84,52.76,5.66,96.61,54.47,2000,1833,2.64,3,1
4.76,10.11,45.14,4.85,98.77,38.93,1500,1451,1.68,0,0
23.14,39.91,92.39,10.85,87.12,92.54,4000,1773,8.69,5,3
11.35,19.38,70.9,7.71,92.59,69.85,3500,2821,5.87,6,2
5.41,10.27,45.25,5.0,98.22,39.83,2500,2515,1.48,0,0
11.65,19.37,70.88,7.11,90.92,72.97,3500,2732,6.31,5,2
4.82,10.97,45.68,5.11,98.64,41.13,2500,2479,1.47,0,0
23.66,36.83,93.45,9.78,85.48,92.28,4000,2248,9.92,5,3
11.27,20.75,77.92,7.96,90.79,72.65,3500,2716,5.24,5,2
11.91,24.32,78.19,7.24,92.03,67.99,3500,2557,5.62,4,2
11.22,20.0,70.68,7.69,90.98,71.95,3500,2580,4.51,3,2
22.09,36.4,90.47,9.44,83.93,85.24,4000,2340,8.85,10,3
10.73,20.97,79.37,7.49,90.86,71.1,3500,2561,4.89,5,2
4.96,10.56,46.21,5.07,98.77,38.87,2000,2026,1.68,1,0
23.11,30.04,91.89,10.42,87.02,93.29,4000,2051,9.59,6,3
5.44,10.55,46.87,4.83,98.79,41.27,2000,2034,1.65,0,0
6.78,13.58,56.19,5.74,96.4,52.49,3000,2860,3.05,0,1
13.44,22.49,76.61,7.01,90.99,73.62,3500,2879,4.84,4,2
6.94,13.64,52.55,5.91,95.87,51.06,2000,1861,3.28,0,1
17.64,36.36,95.98,10.8,86.87,93.91,4000,2145,7.2,9,3
11.23,21.48,78.71,7.44,92.08,69.29,3500,2671,4.81,3,2
5.23,10.13,43.04,5.14,98.46,41.16,2500,2492,1.34,1,0
4.6,10.35,46.06,4.93,98.21,40.18,2000,2044,1.41,1,0
7.77,12.32,54.17,5.72,95.58,49.13,2500,2211,3.21,3,1
7.58,13.16,53.28,5.99,95.31,51.68,3000,2719,3.33,2,1
16.06,35.12,98.57,9.38,83.99,87.23,4000,2468,9.16,10,3
11.13,24.5,76.76,7.08,90.95,68.31,3500,2538,5.98,2,2
7.21,14.17,52.69,5.56,95.97,53.41,2000,1805,3.37,2,1
22.66,32.7,96.23,10.86,84.1,90.57,4000,2498,9.35,9,3
12.93,23.84,78.73,7.88,93.24,72.33,3500,2766,4.54,4,2
7.36,15.93,56.84,5.67,96.12,52.26,3000,2767,3.32,1,1
8.07,14.81,52.81,5.73,96.07,52.91,2500,2389,2.53,3,1
5.1,9.93,43.55,5.02,98.23,39.78,1500,1469,1.5,0,0
13.39,23.47,79.03,7.42,93.4,71.66,3500,2556,6.47,4,2
17.43,33.11,94.51,9.39,83.49,85.42,4000,2286,10.61,10,3
16.53,31.81,99.52,9.36,83.75,90.01,4000,2068,8.1,8,3
17.66,35.92,101.56,10.09,86.03,88.05,4000,1605,10.18,5,3
13.08,22.38,78.02,7.87,90.99,71.73,3500,2698,4.62,2,2
12.42,19.47,76.96,7.8,91.74,72.15,3500,2638,5.56,2,2
5.39,9.8,46.32,5.16,98.4,40.79,2500,2513,1.55,1,0
19.24,32.68,99.44,10.81,82.33,90.52,4000,1531,7.63,5,3
7.15,15.19,52.57,5.59,96.47,54.8,2500,2280,3.23,1,1
6.56,13.31,55.5,5.77,95.84,50.13,2000,1853,3.04,2,1
4.59,10.35,43.9,4.84,98.33,39.66,2000,2019,1.39,1,0
18.62,39.76,99.68,9.62,83.75,88.3,4000,2324,7.27,7,3
13.2,19.22,70.53,7.56,91.34,69.56,3500,2890,4.9,3,2
5.04,9.9,45.04,5.17,98.76,40.5,2500,2458,1.51,1,0
18.49,36.6,91.79,9.63,83.47,89.87,4000,2468,7.75,5,3
11.69,21.32,72.65,7.04,90.99,69.69,3500,2851,6.19,4,2
7.9,14.65,56.51,5.53,96.8,50.17,2000,1870,2.97,3,1
4.84,9.66,44.12,5.0,98.63,40.05,1500,1523,1.45,1,0
5.37,10.1,43.64,5.1,98.77,39.1,1500,1516,1.53,0,0
19.68,38.98,96.08,9.69,83.41,88.54,4000,2047,10.94,8,3
13.59,24.91,71.37,7.69,90.91,71.99,3500,2671,5.15,2,2
21.19,36.08,98.73,9.39,83.19,93.74,4000,1692,8.05,9,3
16.27,38.07,95.83,9.33,83.35,87.31,4000,2470,8.18,5,3
12.37,21.54,71.12,7.66,92.35,73.79,3500,2606,6.05,2,2
22.0,31.05,94.32,9.39,86.84,94.32,4000,2269,7.59,10,3
7.39,14.99,54.61,6.0,95.29,51.06,2000,1803,2.62,3,1
12.57,20.76,73.34,7.78,91.4,70.37,3500,2824,6.22,2,2
10.23,20.6,76.23,7.94,92.91,66.14,3500,2826,4.8,2,2
11.84,20.79,71.78,7.05,92.92,66.97,3500,2553,5.64,4,2
5.04,10.83,46.94,5.09,98.6,40.16,2000,2012,1.62,1,0
4.62,9.52,43.46,5.12,98.7,40.84,2500,2473,1.35,0,0
5.22,9.27,46.06,5.08,98.4,39.86,1500,1466,1.63,1,0
4.84,9.14,44.15,4.82,98.69,38.86,1500,1472,1.31,0,0
13.99,24.72,71.67,7.12,92.34,70.22,3500,2676,5.4,2,2
7.08,12.36,54.2,5.62,95.57,51.28,2500,2364,3.48,2,1
16.9,38.74,98.41,10.88,87.97,91.54,4000,1501,10.46,7,3
4.98,9.28,46.1,4.98,98.78,38.23,1500,1473,1.34,0,0
7.38,14.42,53.09,5.67,95.62,53.64,3000,2784,3.38,2,1
5.05,9.77,45.32,4.8,98.37,40.51,2000,2026,1.65,1,0
11.21,21.28,77.63,7.59,92.83,68.67,3500,2751,4.99,5,2
21.06,30.58,88.39,9.68,87.01,88.1,4000,1591,10.22,7,3
10.61,20.71,74.54,7.18,92.36,70.32,3500,2796,6.2,6,2
4.53,10.07,46.67,5.03,98.48,38.04,2000,2004,1.6,0,0
7.87,12.13,55.38,5.79,95.47,50.98,3000,2804,2.65,0,1
11.61,22.77,77.55,7.11,92.43,72.64,3500,2889,5.97,2,2
7.37,12.44,56.3,5.58,96.62,54.78,3000,2889,3.42,1,1
5.01,10.2,45.28,4.91,98.29,39.63,2000,1994,1.61,1,0
4.62,10.42,45.61,5.07,98.26,41.11,2000,2025,1.7,0,0
12.24,19.39,74.09,7.99,90.74,66.46,3500,2613,4.95,2,2
8.26,14.26,52.31,5.54,95.56,51.95,2500,2247,2.8,2,1
4.62,9.55,43.8,4.82,98.74,41.16,2000,1989,1.67,1,0
10.44,23.22,74.4,7.95,91.06,69.13,3500,2500,5.22,2,2
7.28,13.54,52.02,5.71,95.49,52.66,2500,2371,2.61,1,1
12.17,24.77,77.33,7.32,91.25,71.49,3500,2620,4.64,2,2
18.96,35.22,88.74,10.74,87.95,92.8,4000,2074,7.57,7,3
10.48,20.44,78.92,7.74,92.37,66.32,3500,2557,4.51,4,2
16.21,33.15,99.1,10.36,84.81,92.94,4000,2303,9.53,6,3
10.74,20.54,76.5,7.26,91.21,72.73,3500,2604,5.44,5,2
8.18,15.31,57.88,5.94,95.55,53.73,2500,2366,2.83,0,1
5.18,10.67,44.43,4.96,98.5,41.57,1500,1475,1.63,1,0
16.26,30.98,96.96,10.9,83.67,86.28,4000,2371,9.58,9,3
8.08,15.78,56.89,6.09,96.62,53.58,2500,2281,2.61,3,1
12.46,23.56,78.54,7.76,92.26,69.52,3500,2671,5.54,4,2
10.29,23.3,78.11,7.91,93.18,70.06,3500,2805,5.77,2,2
6.85,14.42,56.54,5.94,95.61,52.07,2000,1774,2.77,0,1
5.26,9.37,45.65,5.2,98.42,41.35,2500,2450,1.52,1,0
13.39,23.35,74.2,7.41,92.13,71.38,3500,2831,4.56,6,2
8.34,15.12,52.53,5.78,96.21,52.06,3000,2868,2.65,2,1
8.08,14.94,53.6,5.65,95.36,52.85,2000,1857,3.5,3,1
19.06,30.94,99.18,10.79,83.57,88.47,4000,1746,10.0,8,3
5.18,9.12,44.09,5.16,98.45,38.29,1500,1490,1.39,0,0
7.66,14.55,54.26,5.99,95.79,50.52,2500,2309,2.9,0,1
12.93,24.65,79.71,7.49,91.87,71.23,3500,2705,4.96,3,2
8.06,14.74,56.96,5.6,96.28,54.28,2500,2211,2.84,3,1
18.24,31.35,90.7,10.19,86.09,92.77,4000,1846,8.74,10,3
7.45,14.94,55.89,5.87,95.26,53.5,3000,2807,2.82,0,1
7.1,15.12,57.99,5.79,96.65,49.21,2000,1806,3.02,1,1
6.8,12.56,56.61,5.82,95.59,53.07,2500,2377,3.23,0,1
7.55,14.7,57.73,5.68,96.54,54.34,2500,2201,2.68,2,1
12.92,21.74,70.11,7.87,92.37,67.44,3500,2844,5.46,3,2
5.34,9.54,45.17,5.16,98.74,41.95,2000,1970,1.41,1,0
19.97,35.22,96.96,9.31,82.64,90.9,4000,2462,10.66,8,3
6.97,13.36,56.63,5.87,95.46,49.74,2000,1790,3.41,0,1
13.1,21.03,77.45,7.74,91.06,68.98,3500,2791,5.77,4,2
6.97,15.01,55.55,5.52,96.18,51.47,2500,2329,3.24,1,1
13.55,19.73,73.94,7.16,91.35,66.65,3500,2677,6.2,5,2
4.72,10.31,44.57,4.94,98.69,41.72,2000,1968,1.34,0,0
12.24,23.59,77.32,7.53,91.62,72.35,3500,2802,5.69,2,2
6.84,15.19,57.18,5.67,95.63,49.76,3000,2831,3.3,2,1
10.92,19.97,77.8,7.43,91.82,72.74,3500,2869,5.99,5,2
13.16,20.68,75.38,7.98,90.84,70.65,3500,2555,6.12,4,2
19.74,35.8,95.43,9.76,87.01,88.45,4000,1505,9.72,7,3
6.7,14.65,52.75,5.93,95.97,52.38,2000,1703,3.27,1,1
10.32,23.4,72.04,7.79,91.74,69.82,3500,2616,5.23,2,2
12.29,22.31,77.61,7.12,91.97,71.81,3500,2588,4.58,4,2
13.92,21.5,79.75,7.38,91.84,71.83,3500,2632,4.87,4,2
8.07,14.49,57.68,5.8,96.34,53.42,2000,1875,2.54,3,1
4.87,9.99,45.6,5.11,98.24,41.44,1500,1480,1.39,0,0
4.69,9.94,43.91,5.05,98.71,41.42,2000,1972,1.41,0,0
21.73,37.44,99.5,9.18,85.92,94.92,4000,1986,7.66,9,3
13.58,21.73,78.11,7.27,90.92,66.05,3500,2520,5.26,6,2
7.23,12.45,57.48,5.54,95.64,50.64,3000,2846,2.82,2,1
5.23,9.97,46.77,4.85,98.76,38.77,1500,1525,1.58,0,0
13.17,24.44,75.07,7.39,91.29,67.67,3500,2701,5.2,5,2
5.15,9.5,44.4,5.17,98.51,40.14,1500,1536,1.69,0,0
5.18,10.75,43.54,4.85,98.46,40.77,2500,2544,1.53,0,0
5.03,9.75,43.09,5.1,98.69,38.46,2000,2035,1.46,0,0
4.85,10.68,45.17,4.95,98.46,39.11,2000,2004,1.39,0,0
21.81,34.68,100.26,10.77,84.95,85.55,4000,2050,9.68,6,3
10.41,23.77,76.62,7.81,92.46,67.23,3500,2617,5.33,3,2
4.56,10.07,43.73,5.04,98.3,40.69,2000,1998,1.33,1,0
10.23,19.8,71.34,7.53,90.68,67.37,3500,2510,4.8,4,2
7.84,13.58,53.48,6.08,95.52,54.86,2000,1776,2.83,2,1
22.94,38.66,95.06,10.68,85.68,88.67,4000,2221,9.35,10,3
7.01,13.92,55.92,5.89,96.4,54.08,2500,2286,3.11,1,1
4.97,9.82,43.91,5.15,98.68,41.34,2500,2488,1.49,0,0
5.4,10.28,46.74,5.13,98.38,39.64,2000,2022,1.3,0,0
7.4,12.79,54.84,5.75,96.41,53.79,2500,2335,2.69,1,1
4.75,10.53,44.32,5.14,98.77,39.62,1500,1521,1.53,0,0
8.0,12.31,57.52,5.55,96.73,49.94,2500,2247,2.79,2,1
16.2,38.51,90.03,10.41,86.79,89.32,4000,1814,10.74,5,3
5.15,10.14,44.22,4.8,98.42,40.87,2000,2019,1.67,0,0
5.16,9.97,45.74,5.16,98.39,41.81,2000,2005,1.61,0,0
7.18,15.04,56.13,6.02,95.88,54.0,2500,2250,3.2,1,1
13.14,22.61,78.63,7.48,90.92,71.38,3500,2574,5.23,2,2
18.53,34.2,99.93,10.72,84.07,89.15,4000,2117,10.03,10,3
7.39,12.11,55.45,5.62,96.67,49.68,3000,2802,3.35,3,1
4.5,9.35,46.54,4.98,98.77,41.22,2500,2463,1.38,0,0
7.43,14.59,52.3,6.09,96.15,49.56,2000,1729,2.79,1,1
4.56,9.24,46.59,4.94,98.7,41.77,1500,1453,1.42,0,0
8.44,12.82,54.63,5.9,95.27,50.59,3000,2748,2.97,1,1
20.33,31.68,92.36,10.14,85.24,93.58,4000,2385,8.67,8,3
5.5,10.54,43.3,4.86,98.28,38.61,2500,2509,1.46,1,0
10.68,22.84,74.09,7.25,92.58,71.78,3500,2793,5.22,4,2
19.37,32.87,97.55,10.28,82.51,91.33,4000,1934,7.74,8,3
5.32,10.74,45.17,5.15,98.79,38.94,2000,1984,1.39,0,0
11.11,21.21,70.05,7.19,92.95,66.82,3500,2699,4.94,5,2
7.9,15.01,57.52,6.02,96.27,51.29,2500,2239,2.91,1,1
5.03,10.72,45.45,4.85,98.65,40.82,2500,2472,1.65,0,0
18.8,39.19,87.99,9.36,83.78,91.59,4000,2332,10.77,5,3
22.16,33.91,102.94,9.38,87.4,94.72,4000,2487,10.11,5,3
6.98,15.45,54.27,5.86,95.38,50.67,3000,2880,2.86,3,1
7.09,12.77,57.55,5.8,96.55,54.76,3000,2896,3.13,1,1
20.75,34.27,91.43,9.47,84.68,87.38,4000,2491,8.81,5,3
12.34,19.45,79.9,7.84,91.39,72.47,3500,2744,6.39,2,2
22.31,36.54,91.47,10.62,86.98,85.47,4000,2362,10.56,7,3
5.09,10.75,43.7,5.15,98.61,40.18,2000,2045,1.6,0,0
6.98,15.3,55.98,5.52,95.91,52.14,3000,2842,3.1,0,1
5.3,10.78,44.7,5.06,98.55,38.08,1500,1525,1.62,0,0
11.92,19.27,72.65,7.94,90.94,67.0,3500,2848,5.75,2,2
4.95,10.37,43.07,4.87,98.65,41.55,2500,2460,1.61,0,0
10.86,21.08,79.74,7.6,90.99,68.6,3500,2768,5.62,4,2
17.79,33.66,94.42,9.47,83.99,93.17,4000,1657,7.14,10,3
18.43,36.32,100.29,10.94,83.07,85.2,4000,2263,7.05,5,3
20.14,38.48,97.76,9.18,82.18,90.64,4000,1757,7.0,6,3
8.29,13.03,57.51,5.76,96.06,52.52,2500,2212,3.46,0,1
13.87,24.51,70.12,7.38,91.92,72.29,3500,2566,6.27,2,2
11.22,23.91,77.76,7.76,91.73,72.36,3500,2725,4.52,4,2
12.05,21.22,74.19,7.39,91.0,69.38,3500,2670,5.2,5,2
8.3,15.8,52.53,5.76,96.43,50.89,2000,1820,3.03,2,1
4.99,9.15,44.0,4.87,98.66,40.13,2500,2497,1.48,1,0
5.05,10.65,46.76,4.91,98.5,38.87,2000,2004,1.66,1,0
22.17,32.45,89.75,10.53,84.96,86.25,4000,2144,8.33,7,3
11.34,24.37,70.16,7.67,92.35,69.5,3500,2510,5.89,2,2
22.57,38.73,91.91,9.96,82.78,86.58,4000,2301,8.17,9,3
20.74,34.99,101.1,10.61,86.13,88.64,4000,2013,9.11,10,3
5.33,9.61,46.64,5.2,98.76,40.65,1500,1516,1.44,1,0
11.81,21.83,72.76,7.54,91.65,69.53,3500,2839,6.21,3,2
5.14,10.08,46.19,5.02,98.69,38.63,1500,1484,1.45,1,0
13.33,22.72,76.28,7.72,92.37,69.17,3500,2745,6.33,2,2
5.38,9.94,46.34,5.05,98.64,41.65,2500,2473,1.47,0,0
10.08,20.86,72.81,7.4,92.94,67.07,3500,2800,5.9,6,2
4.86,10.63,43.39,5.18,98.76,38.12,1500,1544,1.5,1,0
4.74,9.66,46.72,5.11,98.61,39.99,2000,1987,1.44,0,0
12.97,22.5,71.45,7.35,92.77,67.79,3500,2672,5.37,3,2
11.61,23.22,74.45,7.3,91.0,72.06,3500,2748,4.77,2,2
19.16,37.14,89.08,9.39,87.85,86.16,4000,2474,8.04,10,3
20.64,30.29,94.65,9.67,86.17,93.32,4000,2275,8.69,8,3
18.63,33.0,98.68,10.3,86.68,88.19,4000,1741,8.37,5,3
8.32,13.43,57.87,5.68,95.88,50.86,3000,2865,3.04,1,1
21.08,34.04,95.74,9.45,87.11,89.37,4000,1820,7.02,9,3
7.81,15.76,56.38,5.6,96.58,54.38,3000,2722,3.24,1,1
4.54,10.6,44.34,5.18,98.25,39.01,2000,1974,1.43,0,0
13.52,24.97,70.79,7.47,93.31,72.42,3500,2890,6.16,3,2
7.12,12.3,57.74,5.64,95.73,49.14,2500,2279,3.07,3,1
19.56,36.65,98.01,9.33,85.82,91.13,4000,1861,10.81,10,3
7.21,14.56,55.58,5.94,96.67,51.48,2000,1898,2.53,2,1
7.92,13.98,54.07,5.55,95.78,51.13,2500,2330,2.66,2,1
23.89,36.23,90.55,10.14,84.58,88.91,4000,1992,7.7,10,3
7.95,13.76,53.35,5.6,95.71,54.38,2000,1889,3.27,1,1
20.65,33.22,92.59,9.87,84.45,88.57,4000,2372,7.88,9,3
10.22,23.64,77.27,7.84,92.51,67.63,3500,2747,6.12,2,2
4.65,10.54,46.0,5.06,98.4,41.75,1500,1525,1.48,1,0
4.74,10.69,44.52,5.17,98.59,41.68,2000,2006,1.53,1,0
10.67,24.26,72.49,7.08,90.72,69.34,3500,2754,5.74,3,2
4.89,9.34,46.49,5.14,98.38,39.73,2000,2010,1.36,1,0
18.72,39.51,95.63,10.01,83.57,85.55,4000,1513,8.28,10,3
5.47,9.6,43.56,4.82,98.24,39.18,1500,1457,1.31,1,0
4.95,10.58,46.94,5.04,98.4,40.91,1500,1485,1.38,0,0
7.98,15.13,53.65,5.58,95.62,51.18,3000,2819,3.07,0,1
10.37,24.43,72.37,7.8,92.49,66.66,3500,2701,4.74,4,2
18.53,34.89,92.05,9.71,84.49,89.42,4000,1798,7.62,9,3
17.93,32.72,99.18,10.28,84.62,91.19,4000,1707,9.99,7,3
13.57,20.39,77.2,7.56,91.94,70.66,3500,2661,4.64,2,2
10.07,20.45,75.71,7.57,91.02,67.38,3500,2651,5.86,2,2
13.5,22.15,78.47,7.11,93.19,70.64,3500,2651,4.76,6,2
4.85,10.18,44.2,5.04,98.74,39.3,1500,1467,1.38,1,0
4.88,9.08,43.06,5.19,98.52,38.04,2000,1988,1.48,0,0
23.19,33.64,88.97,9.48,87.89,92.63,4000,1608,8.69,8,3
5.01,10.04,45.19,5.15,98.31,41.83,1500,1524,1.53,1,0
18.15,31.48,101.93,10.42,86.27,94.45,4000,1874,9.19,10,3
4.86,9.47,43.79,4.93,98.68,38.12,1500,1541,1.31,0,0
7.36,14.98,57.41,5.76,95.56,50.6,2500,2286,3.08,0,1
10.7,24.88,77.42,7.69,93.46,70.12,3500,2762,4.52,3,2
11.69,23.76,79.65,7.2,92.34,73.57,3500,2692,4.85,5,2
4.76,9.66,45.46,5.0,98.42,40.95,1500,1487,1.49,0,0
7.12,14.4,54.57,5.77,96.12,52.09,2000,1833,3.28,3,1
5.04,10.56,43.79,4.93,98.27,41.38,2000,1982,1.61,1,0
11.15,21.66,76.86,7.63,92.91,71.84,3500,2652,4.6,3,2
7.18,13.31,54.15,5.54,96.09,50.88,3000,2741,2.89,0,1
21.5,38.27,87.54,10.21,84.6,90.98,4000,1529,8.0,10,3
5.46,9.62,43.97,4.88,98.34,38.61,2000,2026,1.54,0,0
17.56,30.26,94.97,10.56,86.37,92.13,4000,1616,10.84,10,3
20.83,39.87,102.89,9.81,83.98,88.8,4000,2489,9.96,10,3
8.32,14.0,53.47,5.69,96.45,54.2,2500,2210,3.36,0,1
5.18,9.27,43.45,4.82,98.45,41.46,2500,2529,1.32,1,0
20.21,35.25,93.94,10.93,82.21,88.88,4000,1958,10.79,8,3
8.08,12.74,57.32,5.62,95.24,52.53,2500,2267,2.96,2,1
20.49,35.49,89.08,10.59,85.69,87.37,4000,1542,7.47,7,3
8.35,12.01,56.41,5.54,96.03,50.64,3000,2836,2.99,0,1
13.17,20.31,72.81,7.39,90.77,66.97,3500,2796,5.75,6,2
7.11,12.05,55.38,5.86,95.75,51.0,3000,2726,3.17,3,1
4.85,10.24,43.55,5.05,98.37,38.32,2000,1965,1.33,1,0
12.6,22.55,76.18,7.35,90.88,72.07,3500,2785,5.05,6,2
22.07,35.27,98.86,10.81,84.98,85.38,4000,2071,9.69,6,3
4.76,9.27,46.66,4.93,98.52,39.36,1500,1518,1.32,1,0
22.37,31.39,99.75,10.78,82.93,94.35,4000,1509,10.9,9,3
4.84,10.78,43.58,5.19,98.53,40.78,2500,2521,1.44,0,0
18.54,31.66,93.28,10.8,87.79,85.26,4000,2136,8.81,6,3
20.95,31.74,96.2,10.39,82.01,94.91,4000,2379,7.68,6,3
4.87,10.75,43.24,4.84,98.39,41.85,2500,2515,1.58,1,0
10.55,22.25,79.28,7.75,91.39,70.35,3500,2637,5.56,6,2
17.56,37.02,89.84,9.28,85.49,94.49,4000,1552,10.49,5,3
7.68,15.28,55.28,5.88,95.31,54.88,2500,2269,2.62,0,1
6.53,15.24,53.75,5.98,95.38,49.35,2000,1802,3.06,3,1
20.72,31.66,100.82,10.64,86.74,94.46,4000,2246,10.98,8,3
4.74,9.19,43.5,4.89,98.69,39.78,2500,2539,1.4,0,0
22.49,30.34,94.46,9.27,83.16,91.72,4000,1653,7.32,8,3
4.59,9.13,44.8,5.08,98.56,40.93,2500,2475,1.34,1,0
7.01,15.57,54.11,5.95,95.99,51.98,2500,2303,2.66,2,1
11.75,22.54,78.85,7.89,91.95,66.84,3500,2746,4.52,4,2
7.29,14.21,54.11,5.92,96.09,52.01,2500,2230,3.17,3,1
18.89,36.01,102.13,9.64,85.37,86.84,4000,2256,8.06,10,3
4.83,10.18,45.42,4.99,98.35,39.37,1500,1481,1.46,1,0
18.57,32.08,102.01,10.77,87.28,94.06,4000,1658,9.16,7,3
